Date/Time (AEST),Hs (m),Hmax (m),Tz (s),Tp (s),Peak Direction (degrees),SST (degrees C)
2025-03-21T20:30,1.077,1.699,5.634,8.000,78.30,26.270
2025-03-21T21:00,1.050,1.754,5.593,7.692,94.39,26.320
2025-03-21T21:30,1.075,1.770,5.294,7.407,95.79,26.360
2025-03-21T22:00,1.018,1.666,5.324,7.692,82.69,26.360
2025-03-21T22:30,1.046,1.798,5.806,8.000,80.41,26.220
2025-03-21T23:00,0.973,1.700,5.508,8.000,81.02,26.170
2025-03-21T23:30,0.965,1.714,5.626,7.143,102.91,26.130
2025-03-22T00:00,0.926,1.507,6.057,7.692,93.95,26.170
2025-03-22T00:30,1.020,1.823,6.017,7.692,92.80,26.130
2025-03-22T01:00,0.958,1.937,5.505,6.897,88.94,26.130
2025-03-22T01:30,0.997,1.758,5.344,7.407,84.80,26.130
2025-03-22T02:00,0.917,1.722,5.286,7.407,84.19,26.080
2025-03-22T02:30,0.948,1.617,5.444,7.407,98.96,26.130
2025-03-22T03:00,0.948,1.803,5.999,7.692,89.46,26.130
2025-03-22T03:30,1.000,1.635,5.847,7.692,87.53,26.130
2025-03-22T04:00,0.914,1.611,5.676,7.692,90.87,26.130
2025-03-22T04:30,0.985,2.136,5.871,7.407,91.40,26.170
2025-03-22T05:00,0.977,1.670,5.649,8.000,99.66,26.320
2025-03-22T05:30,0.992,1.595,5.898,7.692,92.72,26.130
2025-03-22T06:00,0.944,1.532,5.686,7.143,96.67,26.170
2025-03-22T06:30,0.985,1.569,5.789,7.407,105.90,26.170
2025-03-22T07:00,0.933,1.381,5.443,6.667,106.52,26.080
2025-03-22T07:30,0.892,1.545,5.579,7.143,92.80,26.080
2025-03-22T08:00,0.919,1.748,5.201,8.000,87.79,26.030
2025-03-22T08:30,0.892,1.674,5.122,8.000,92.54,26.270
2025-03-22T09:00,0.913,1.618,5.109,7.692,93.68,26.550
2025-03-22T09:30,0.901,1.560,5.360,7.407,99.40,26.220
2025-03-22T10:00,0.903,1.619,5.404,8.000,93.07,26.320
2025-03-22T10:30,0.843,1.431,5.156,7.407,99.05,26.460
2025-03-22T11:00,0.809,1.273,5.316,7.407,92.28,26.320
2025-03-22T11:30,0.854,1.669,5.238,7.692,90.08,26.360
2025-03-22T12:00,0.767,1.263,4.925,7.407,90.25,26.460
2025-03-22T12:30,0.791,1.370,4.760,8.000,95.35,26.550
2025-03-22T13:00,0.835,1.386,4.970,7.692,97.90,26.510
2025-03-22T13:30,0.813,1.350,4.835,7.407,94.47,26.600
2025-03-22T14:00,0.828,1.425,4.701,7.692,82.61,26.650
2025-03-22T14:30,0.819,1.361,4.514,7.143,91.75,26.550
2025-03-22T15:00,0.798,1.605,4.230,7.407,84.45,26.550
2025-03-22T15:30,0.782,1.301,4.149,6.897,83.84,26.510
2025-03-22T16:00,0.838,1.361,4.429,7.407,82.96,26.510
2025-03-22T16:30,0.796,1.364,4.447,6.897,82.69,26.510
2025-03-22T17:00,0.820,1.314,4.420,7.407,83.22,26.510
2025-03-22T17:30,0.774,1.415,4.118,8.000,80.67,26.510
2025-03-22T18:00,0.785,1.371,4.207,6.667,91.92,26.700
2025-03-22T18:30,0.817,1.841,4.153,6.250,96.41,26.650
2025-03-22T19:00,0.832,1.552,4.105,7.143,80.76,26.550
2025-03-22T19:30,0.823,1.280,4.110,6.897,94.56,26.550
2025-03-22T20:00,0.840,1.524,3.998,6.897,91.22,26.550
2025-03-22T20:30,0.805,1.317,3.978,6.667,89.90,26.460
2025-03-22T21:00,0.776,1.494,3.884,7.143,96.14,26.460
2025-03-22T21:30,0.809,1.367,4.111,7.407,84.80,26.460
2025-03-22T22:00,0.776,1.251,4.029,7.407,87.26,26.410
2025-03-22T22:30,0.756,1.166,4.231,7.692,93.33,26.360
2025-03-22T23:00,0.760,1.401,4.287,7.143,82.78,26.320
2025-03-22T23:30,0.795,1.342,4.426,7.143,87.00,26.270
2025-03-23T00:00,0.733,1.150,4.442,7.407,88.50,26.270
2025-03-23T00:30,0.761,1.285,4.457,6.897,96.85,26.320
2025-03-23T01:00,0.785,1.278,4.584,6.897,92.89,26.320
2025-03-23T01:30,0.717,1.190,4.556,6.452,98.61,26.360
2025-03-23T02:00,0.721,1.063,4.897,6.667,96.67,26.320
2025-03-23T02:30,0.743,1.332,4.919,7.407,96.14,26.320
2025-03-23T03:00,0.687,1.190,4.956,6.667,107.05,26.320
2025-03-23T03:30,0.702,1.321,4.984,6.897,98.87,26.270
2025-03-23T04:00,0.740,1.248,5.211,6.897,104.32,26.270
2025-03-23T04:30,0.728,1.439,5.001,6.897,100.01,26.320
2025-03-23T05:00,0.750,1.259,5.076,6.250,106.87,26.360
2025-03-23T05:30,0.718,1.169,5.231,7.407,99.40,26.460
2025-03-23T06:00,0.725,1.237,5.178,6.452,101.33,26.460
2025-03-23T06:30,0.720,1.304,5.437,6.667,97.90,26.460
2025-03-23T07:00,0.706,1.135,5.398,6.667,91.92,26.360
2025-03-23T07:30,0.732,1.267,5.513,6.452,86.56,26.360
2025-03-23T08:00,0.709,1.208,5.407,7.407,84.89,26.360
2025-03-23T08:30,0.701,1.227,5.308,6.061,80.50,26.460
2025-03-23T09:00,0.701,1.466,5.163,6.667,92.89,26.510
2025-03-23T09:30,0.692,1.120,4.701,6.061,85.95,26.550
2025-03-23T10:00,0.619,1.058,4.653,6.250,74.78,26.650
2025-03-23T10:30,0.650,1.220,4.552,6.452,68.19,26.740
2025-03-23T11:00,0.680,1.207,4.370,6.667,81.37,26.790
2025-03-23T11:30,0.745,1.255,4.467,6.452,76.80,26.790
2025-03-23T12:00,0.761,1.434,4.388,6.667,77.42,26.790
2025-03-23T12:30,0.733,1.321,4.391,6.667,89.55,26.790
2025-03-23T13:00,0.658,1.149,4.308,6.250,90.08,26.930
2025-03-23T13:30,0.683,1.072,4.442,6.667,82.69,27.130
2025-03-23T14:00,0.702,1.247,4.442,6.452,78.91,26.740
2025-03-23T14:30,0.727,1.184,4.611,7.143,99.40,26.790
2025-03-23T15:00,0.712,1.119,4.515,6.061,70.56,26.790
2025-03-23T15:30,0.673,1.101,4.399,6.667,81.90,26.740
2025-03-23T16:00,0.687,1.118,4.607,9.091,114.43,26.740
2025-03-23T16:30,0.700,1.237,4.869,10.000,116.28,26.790
2025-03-23T17:00,0.706,1.093,4.891,9.524,122.61,26.740
2025-03-23T17:30,0.662,1.249,4.633,6.452,82.52,26.740
2025-03-23T18:00,0.709,1.197,4.486,10.000,117.59,26.740
2025-03-23T18:30,0.669,0.984,4.356,7.143,87.26,26.740
2025-03-23T19:00,0.723,1.283,4.548,9.524,108.45,26.700
2025-03-23T19:30,0.676,1.145,4.665,7.143,112.85,26.650
2025-03-23T20:00,0.673,1.070,4.413,7.143,94.47,26.650
2025-03-23T20:30,0.684,1.153,4.359,9.091,107.22,26.650
2025-03-23T21:00,0.679,1.293,4.601,10.000,105.55,26.650
2025-03-23T21:30,0.701,1.042,4.628,6.250,80.58,26.550
2025-03-23T22:00,0.635,1.067,4.764,9.524,112.41,26.550
2025-03-23T22:30,0.713,1.362,5.005,9.091,107.40,26.550
2025-03-23T23:00,0.678,1.075,4.936,6.061,108.72,26.510
2025-03-23T23:30,0.661,1.015,5.242,9.091,108.01,26.460
2025-03-24T00:00,0.668,0.980,5.341,9.524,100.28,26.460
2025-03-24T00:30,0.677,1.329,5.557,9.091,114.43,26.360
2025-03-24T01:00,0.649,0.905,5.383,7.692,106.08,26.320
2025-03-24T01:30,0.672,1.228,5.205,9.091,116.80,26.550
2025-03-24T02:00,0.690,1.172,5.343,6.667,82.52,26.550
2025-03-24T02:30,0.667,1.123,5.361,9.091,122.52,26.550
2025-03-24T03:00,0.684,1.168,5.721,6.667,84.19,26.360
2025-03-24T03:30,0.719,1.274,5.477,9.524,115.75,26.460
2025-03-24T04:00,0.690,1.397,4.403,9.091,117.95,26.510
2025-03-24T04:30,0.753,1.248,4.204,6.452,83.05,26.550
2025-03-24T05:00,0.736,1.187,3.955,9.091,125.59,26.550
2025-03-24T05:30,0.720,1.442,3.885,6.897,102.91,26.550
2025-03-24T06:00,0.722,1.090,4.355,9.091,120.14,26.550
2025-03-24T06:30,0.714,1.206,4.536,9.524,112.94,26.550
2025-03-24T07:00,0.722,1.206,4.546,8.696,121.37,26.510
2025-03-24T07:30,0.833,1.343,4.223,8.696,126.03,26.550
2025-03-24T08:00,0.855,1.329,3.904,4.082,82.17,26.550
2025-03-24T08:30,0.879,1.487,3.866,8.696,120.94,26.460
2025-03-24T09:00,0.894,1.514,3.878,8.333,76.89,26.510
2025-03-24T09:30,0.891,1.872,4.070,8.696,129.81,26.460
2025-03-24T10:00,0.892,1.408,3.848,4.255,123.05,26.510
2025-03-24T10:30,0.929,1.497,4.042,4.000,81.55,26.600
2025-03-24T11:00,0.896,1.725,3.973,4.082,78.56,26.700
2025-03-24T11:30,0.883,1.508,4.035,3.704,81.11,26.740
2025-03-24T12:00,0.858,1.641,4.129,4.348,74.69,26.790
2025-03-24T12:30,0.867,1.626,4.088,8.696,115.40,26.890
2025-03-24T13:00,0.863,1.511,4.073,4.255,69.16,27.030
2025-03-24T13:30,0.824,1.452,4.048,4.444,79.26,27.030
2025-03-24T14:00,0.829,1.426,4.032,4.444,75.40,27.030
2025-03-24T14:30,0.828,1.388,4.038,4.348,79.18,27.030
2025-03-24T15:00,0.786,1.311,3.892,8.333,111.26,26.930
2025-03-24T15:30,0.798,1.322,4.269,8.696,118.03,26.790
2025-03-24T16:00,0.740,1.360,3.957,8.333,114.78,26.790
2025-03-24T16:30,0.803,1.315,4.331,11.765,128.32,26.790
2025-03-24T17:00,0.754,1.323,4.039,7.692,115.92,26.740
2025-03-24T17:30,0.788,1.342,4.220,11.765,85.16,26.740
2025-03-24T18:00,0.765,1.304,4.079,6.250,68.54,26.740
2025-03-24T18:30,0.743,1.167,4.281,8.696,110.56,26.740
2025-03-24T19:00,0.754,1.274,4.238,5.714,57.20,26.700
2025-03-24T19:30,0.747,1.317,4.388,5.405,69.86,26.650
2025-03-24T20:00,0.764,1.221,4.420,8.000,89.64,26.650
2025-03-24T20:30,0.753,1.478,4.322,6.667,114.96,26.550
2025-03-24T21:00,0.735,1.240,4.180,8.333,108.72,26.510
2025-03-24T21:30,0.767,1.274,4.263,12.500,109.77,26.360
2025-03-24T22:00,0.786,1.259,4.181,8.000,112.14,26.360
2025-03-24T22:30,0.784,1.282,4.071,4.255,80.94,26.360
2025-03-24T23:00,0.873,1.836,4.054,4.255,78.74,26.410
2025-03-24T23:30,0.852,1.585,3.964,4.255,83.05,26.460
2025-03-25T00:00,0.886,1.546,3.827,4.878,80.50,26.460
2025-03-25T00:30,0.886,1.457,3.791,5.000,89.64,26.460
2025-03-25T01:00,1.017,2.008,4.047,4.878,85.95,26.510
2025-03-25T01:30,1.013,1.829,4.148,4.651,82.17,26.510
2025-03-25T02:00,0.988,1.615,4.036,5.000,80.94,26.550
2025-03-25T02:30,1.027,1.717,4.120,4.762,91.92,26.650
2025-03-25T03:00,1.028,1.665,4.141,4.348,88.85,26.650
2025-03-25T03:30,0.996,1.671,4.079,4.348,94.03,26.650
2025-03-25T04:00,1.031,1.707,4.209,4.762,87.62,26.650
2025-03-25T04:30,1.047,1.655,4.119,5.000,92.63,26.600
2025-03-25T05:00,1.107,1.664,4.385,4.878,97.46,26.650
2025-03-25T05:30,1.106,1.812,4.382,5.000,94.74,26.600
2025-03-25T06:00,1.150,1.780,4.347,5.882,96.14,26.600
2025-03-25T06:30,1.142,1.854,4.336,5.128,100.54,26.550
2025-03-25T07:00,1.057,1.766,4.214,5.263,101.07,26.550
2025-03-25T07:30,1.092,1.600,4.322,4.651,104.76,26.550
2025-03-25T08:00,1.079,2.126,4.402,5.128,97.99,26.550
2025-03-25T08:30,0.995,1.557,4.356,5.000,97.37,26.550
2025-03-25T09:00,1.059,1.751,4.225,4.651,101.95,26.550
2025-03-25T09:30,1.052,1.511,4.297,6.250,89.11,26.270
2025-03-25T10:00,1.045,1.612,4.174,5.263,95.88,26.220
2025-03-25T10:30,1.034,1.836,4.358,5.000,92.45,26.170
2025-03-25T11:00,1.060,2.184,4.452,6.667,71.00,26.220
2025-03-25T11:30,1.051,1.734,4.447,5.714,99.48,26.270
2025-03-25T12:00,1.119,1.965,4.335,5.714,89.64,26.270
2025-03-25T12:30,1.032,1.643,4.517,4.878,97.02,26.270
2025-03-25T13:00,0.950,1.549,4.641,6.667,78.56,26.270
2025-03-25T13:30,0.999,1.555,4.386,5.000,74.17,26.360
2025-03-25T14:00,1.043,1.622,4.450,20.000,105.64,26.360
2025-03-25T14:30,1.047,1.718,4.609,5.556,88.76,26.410
2025-03-25T15:00,1.090,1.735,4.693,20.000,101.51,26.360
2025-03-25T15:30,1.042,1.852,4.367,5.714,72.76,26.360
2025-03-25T16:00,1.068,1.684,4.201,20.000,99.40,26.360
2025-03-25T16:30,1.162,2.075,4.548,5.556,90.17,26.360
2025-03-25T17:00,1.084,1.861,4.655,20.000,93.68,26.460
2025-03-25T17:30,1.107,1.969,4.532,6.250,65.20,26.460
2025-03-25T18:00,1.123,1.974,4.424,20.000,95.09,26.460
2025-03-25T18:30,1.166,1.836,4.621,6.061,79.09,26.460
2025-03-25T19:00,1.186,2.197,4.534,20.000,98.52,26.510
2025-03-25T19:30,1.342,2.339,4.887,20.000,95.70,26.510
2025-03-25T20:00,1.254,2.208,4.796,18.182,97.29,26.360
2025-03-25T20:30,1.246,2.088,4.691,18.182,101.07,26.320
2025-03-25T21:00,1.310,2.468,4.529,18.182,104.41,26.360
2025-03-25T21:30,1.317,2.213,4.726,18.182,94.91,26.360
2025-03-25T22:00,1.370,2.428,5.075,18.182,94.39,26.170
2025-03-25T22:30,1.350,2.000,5.268,18.182,93.68,26.170
2025-03-25T23:00,1.321,2.276,4.960,18.182,95.35,26.130
2025-03-25T23:30,1.370,2.759,5.132,18.182,96.41,25.990
2025-03-26T00:00,1.317,2.440,4.987,18.182,99.84,25.890
2025-03-26T00:30,1.338,2.029,4.906,18.182,100.98,25.940
2025-03-26T01:00,1.316,2.271,4.569,18.182,93.07,26.030
2025-03-26T01:30,1.423,2.518,4.922,18.182,103.09,26.130
2025-03-26T02:00,1.363,2.087,4.506,5.405,103.70,26.130
2025-03-26T02:30,1.403,2.760,4.700,5.714,104.94,26.170
2025-03-26T03:00,1.310,2.082,4.780,6.897,85.07,26.170
2025-03-26T03:30,1.359,2.404,4.874,18.182,109.33,26.270
2025-03-26T04:00,1.280,2.366,4.791,18.182,104.58,26.270
2025-03-26T04:30,1.434,2.527,5.097,7.407,99.13,26.220
2025-03-26T05:00,1.424,2.231,5.226,5.405,83.48,26.080
2025-03-26T05:30,1.411,3.057,4.984,18.182,101.42,26.030
2025-03-26T06:00,1.522,2.470,5.073,7.407,74.78,26.080
2025-03-26T06:30,1.438,2.765,5.128,5.405,82.96,26.170
2025-03-26T07:00,1.451,2.620,5.229,7.143,78.91,26.220
2025-03-26T07:30,1.397,2.257,4.951,7.692,86.91,26.170
2025-03-26T08:00,1.367,2.272,5.067,6.897,86.56,26.130
2025-03-26T08:30,1.374,2.556,5.007,18.182,82.78,26.130
2025-03-26T09:00,1.423,2.178,5.154,7.143,78.83,26.130
2025-03-26T09:30,1.401,2.247,4.953,7.143,84.89,26.130
2025-03-26T10:00,1.431,2.633,5.159,6.897,86.03,25.890
2025-03-26T10:30,1.366,2.172,5.181,6.897,89.37,25.890
2025-03-26T11:00,1.363,2.417,5.215,7.143,81.20,25.890
2025-03-26T11:30,1.437,2.212,4.952,6.667,89.02,25.940
2025-03-26T12:00,1.413,3.065,4.945,6.897,90.25,25.890
2025-03-26T12:30,1.460,2.218,5.067,6.667,88.41,25.890
2025-03-26T13:00,1.458,2.681,5.051,6.897,87.00,25.940
2025-03-26T13:30,1.430,2.234,5.087,6.897,80.32,25.940
2025-03-26T14:00,1.416,2.314,5.125,6.897,85.07,25.940
2025-03-26T14:30,1.437,2.499,5.127,6.897,73.37,25.890
2025-03-26T15:00,1.412,2.532,4.974,6.897,69.33,25.890
2025-03-26T15:30,1.457,2.344,5.111,7.143,80.67,25.940
2025-03-26T16:00,1.438,2.760,5.017,7.143,78.91,26.130
2025-03-26T16:30,1.379,2.252,4.967,7.143,81.37,26.130
2025-03-26T17:00,1.388,2.584,4.723,7.407,66.87,26.170
2025-03-26T17:30,1.560,2.559,5.249,6.667,77.16,26.220
2025-03-26T18:00,1.483,2.530,5.009,7.143,78.21,26.220
2025-03-26T18:30,1.500,2.537,5.018,7.143,82.52,26.220
2025-03-26T19:00,1.402,2.600,4.884,7.407,75.57,26.270
2025-03-26T19:30,1.425,2.559,5.176,7.692,70.83,26.220
2025-03-26T20:00,1.403,2.270,5.093,7.692,78.65,26.270
2025-03-26T20:30,1.285,2.056,4.946,6.667,86.74,26.270
2025-03-26T21:00,1.385,2.526,5.090,7.407,80.06,26.270
2025-03-26T21:30,1.304,2.023,5.202,6.897,79.79,25.990
2025-03-26T22:00,1.356,2.258,5.432,6.897,81.46,25.990
2025-03-26T22:30,1.414,2.346,5.128,6.897,86.47,25.890
2025-03-26T23:00,1.391,2.626,4.950,7.143,82.25,25.700
2025-03-26T23:30,1.394,2.519,4.826,6.897,81.11,25.700
2025-03-27T00:00,1.495,2.901,4.905,7.143,81.11,25.800
2025-03-27T00:30,1.434,2.499,5.057,6.897,83.84,25.840
2025-03-27T01:00,1.381,2.173,4.799,6.897,76.80,25.560
2025-03-27T01:30,1.407,2.095,4.971,7.407,77.77,25.380
2025-03-27T02:00,1.469,2.659,5.149,6.897,80.58,25.520
2025-03-27T02:30,1.397,2.336,4.847,6.250,89.81,25.610
2025-03-27T03:00,1.411,2.150,5.100,6.897,78.91,25.800
2025-03-27T03:30,1.421,2.432,5.053,6.897,85.16,25.800
2025-03-27T04:00,1.395,2.349,5.178,6.897,94.65,25.800
2025-03-27T04:30,1.476,2.647,5.333,7.143,90.61,25.800
2025-03-27T05:00,1.385,2.012,5.080,6.897,88.23,25.840
2025-03-27T05:30,1.296,2.169,5.108,6.897,94.39,25.800
2025-03-27T06:00,1.392,2.305,5.227,7.143,93.51,25.800
2025-03-27T06:30,1.285,2.169,4.889,6.897,93.33,26.170
2025-03-27T07:00,1.330,2.538,5.012,6.667,105.64,26.170
2025-03-27T07:30,1.331,2.261,5.203,6.897,102.39,26.170
2025-03-27T08:00,1.323,2.744,5.026,6.667,91.40,26.170
2025-03-27T08:30,1.303,1.975,5.048,7.143,96.76,26.170
2025-03-27T09:00,1.285,2.488,4.924,7.143,94.65,26.170
2025-03-27T09:30,1.326,2.135,4.966,6.897,109.59,26.170
2025-03-27T10:00,1.375,2.542,4.871,6.897,105.64,26.270
2025-03-27T10:30,1.302,2.359,4.504,6.897,94.39,26.220
2025-03-27T11:00,1.386,2.585,4.780,6.667,99.92,26.170
2025-03-27T11:30,1.406,2.630,4.750,6.452,108.80,26.170
2025-03-27T12:00,1.470,2.750,4.765,6.250,104.58,26.130
2025-03-27T12:30,1.488,2.550,4.982,6.667,97.81,26.030
2025-03-27T13:00,1.429,2.178,4.804,6.897,98.25,25.990
2025-03-27T13:30,1.416,2.486,4.699,6.667,97.29,26.030
2025-03-27T14:00,1.418,2.358,4.670,6.452,98.17,25.990
2025-03-27T14:30,1.374,2.192,4.613,6.897,105.55,26.030
2025-03-27T15:00,1.415,2.440,4.708,6.667,97.81,25.990
2025-03-27T15:30,1.380,2.100,4.646,6.452,101.07,26.030
2025-03-27T16:00,1.336,2.705,4.544,6.452,95.70,26.170
2025-03-27T16:30,1.318,2.021,4.635,6.250,105.11,26.170
2025-03-27T17:00,1.314,2.049,4.534,6.250,101.68,26.170
2025-03-27T17:30,1.454,2.450,4.637,7.143,97.81,26.170
2025-03-27T18:00,1.500,2.583,4.717,6.452,112.06,26.170
2025-03-27T18:30,1.375,2.199,4.551,6.250,108.45,26.170
